"player_id","player_name","nickname","team_id","team_abbreviation","age","gp","w","l","w_pct","min","fgm","fga","fg_pct","fg3m","fg3a","fg3_pct","ftm","fta","ft_pct","oreb","dreb","reb","ast","tov","stl","blk","blka","pf","pfd","pts","plus_minus","nba_fantasy_pts","dd2","td3","wnba_fantasy_pts","gp_rank","w_rank","l_rank","w_pct_rank","min_rank","fgm_rank","fga_rank","fg_pct_rank","fg3m_rank","fg3a_rank","fg3_pct_rank","ftm_rank","fta_rank","ft_pct_rank","oreb_rank","dreb_rank","reb_rank","ast_rank","tov_rank","stl_rank","blk_rank","blka_rank","pf_rank","pfd_rank","pts_rank","plus_minus_rank","nba_fantasy_pts_rank","dd2_rank","td3_rank","wnba_fantasy_pts_rank","team_count"
1643120,"Dain Dainja","Dain",1610612751,"BKN",23,2,2,0,1,12.6,3,5,0.6,0,0,0,0.5,2,0.25,1.5,5.5,7,1,1,0,0.5,0.5,2,2.5,7,9.5,17.4,0,0,16,41,3,83,1,97,46,68,18,85,104,85,58,24,82,20,6,8,65,56,84,35,37,34,30,56,16,54,7,1,56,1
1643411,"Darius Acuff Jr.","Darius",1610612758,"SAC",19,2,2,0,1,29.3,8,24,0.333,2.5,9,0.278,3.5,4.5,0.778,0.5,1.5,2,3.5,2.5,1,1,3.5,1.5,4,23.5,-4,34.7,0,0,35.5,41,3,83,1,5,1,1,83,8,3,60,1,2,38,68,77,78,14,15,30,14,1,71,11,1,83,3,7,1,2,1
27929,"David Green","David",1810612744,"GWB",24,3,0,3,0,20.8,2.3,6,0.389,1.7,4.3,0.385,0,0.3,0,0.7,1.3,2,0.7,0.3,0,0.3,0.3,1.7,1,6.3,-4.7,10.4,0,0,11.3,1,84,1,84,50,58,56,71,21,21,38,84,89,84,59,81,78,81,100,84,49,55,62,67,65,87,87,7,1,83,1
1641987,"David Muoka","David",1610612759,"SAS",25,3,0,3,0,6.7,1,2,0.5,0,0,0,0.3,0.3,1,1.3,0.7,2,0,0.7,0,0,0.3,0,0.7,2.3,-0.3,4.1,0,0,4.3,1,84,1,84,109,91,105,29,85,104,85,74,89,1,25,102,78,99,87,84,61,55,106,91,102,60,111,7,1,111,1
1643090,"Deivon Smith","Deivon",1710612744,"GWG",24,3,2,1,0.667,21.4,4,9.3,0.429,0.7,1.7,0.4,1.7,1.7,1,1,5.3,6.3,3.7,2.7,1.3,0.3,1.3,1.3,2,11,15,26.4,0,0,25,1,3,29,35,46,26,24,60,51,74,34,20,33,1,31,8,13,13,13,26,49,13,81,42,33,5,17,7,1,18,1
27891,"Dion Brown","Dion",1610612751,"BKN",23,2,2,0,1,23.2,3,6,0.5,0.5,2.5,0.2,0,0.5,0,1,2.5,3.5,5,1,1.5,0,0.5,5.5,2,6.5,13.5,21.7,0,0,18.5,41,3,83,1,28,46,56,29,64,55,72,84,75,84,31,50,51,5,56,17,61,37,1,42,64,8,37,7,1,48,1
1642962,"Drake Powell","Drake",1610612751,"BKN",20,2,1,1,0.5,25.2,0.5,8.5,0.059,0,4.5,0,1,1.5,0.667,1,5,6,1,3,1,0,2,2.5,2,3,6,11.7,0,0,12,41,40,29,50,20,108,32,113,85,19,85,32,35,49,31,9,16,65,6,30,61,3,27,42,94,25,84,7,1,80,1
27892,"Duke Brennan","Duke",1610612751,"BKN",23,2,1,1,0.5,19,2.5,6,0.417,0,0,0,1,1.5,0.667,2.5,6,8.5,1.5,3,0.5,0.5,1,3,1.5,7,2,19.5,1,0,19,41,40,29,50,63,56,56,62,85,104,85,32,35,49,7,3,3,52,6,58,35,14,16,57,56,47,45,1,1,46,1
1642605,"Dwight Murray Jr.","Dwight",1610612751,"BKN",26,1,1,0,1,30.2,6,12,0.5,2,3,0.667,0,0,0,1,1,2,2,4,0,0,0,0,0,14,3,15.4,0,0,20,97,40,83,1,3,4,8,29,13,41,7,84,96,84,31,85,78,34,2,84,61,73,106,102,12,40,66,7,1,39,1
1642928,"Dylan Cardwell","Dylan",1610612758,"SAC",24,2,2,0,1,26.8,4,5.5,0.727,0,0,0,1,4,0.25,4,6.5,10.5,2,3,3,3,0,5.5,7,10,6,40.6,1,0,34.5,41,3,83,1,10,26,62,8,85,104,85,32,5,82,1,2,1,34,6,2,1,73,1,2,41,25,1,1,1,3,1
1642856,"Egor Dëmin","Egor",1610612751,"BKN",20,2,1,1,0.5,25.1,7.5,13.5,0.556,2,7.5,0.267,3.5,4.5,0.778,0,7.5,7.5,3,2.5,1,0,0,1.5,7.5,23,11,37,0,0,37.5,41,40,29,50,22,2,4,24,13,5,61,1,2,38,96,1,7,17,15,30,61,73,71,1,2,11,2,7,1,1,1
1641801,"Emanuel Miller","Emanuel",1610612759,"SAS",26,3,0,3,0,26.8,3.7,9.3,0.393,1.7,3,0.556,0.7,0.7,1,1.3,4.7,6,2,1.7,2,0.3,0.3,1.7,1,10,-11,25.5,0,0,24.3,1,84,1,84,11,37,24,70,21,41,14,51,68,1,25,15,16,34,36,5,49,55,62,67,41,108,20,7,1,22,1
1643567,"Emanuel Sharp","Emanuel",1610612758,"SAC",22,2,2,0,1,30.5,4,13,0.308,3,10.5,0.286,2.5,2.5,1,0,5,5,2,1,2,1,0,3.5,3,15.5,5.5,32.5,0,0,31.5,41,3,83,1,2,26,5,92,4,1,57,11,19,1,96,9,24,34,56,5,14,73,10,22,7,29,6,7,1,6,1
1643726,"Ezra Ausar","Ezra",1610612748,"MIA",23,1,0,1,0,12,1,2,0.5,0,0,0,1,2,0.5,1,3,4,0,1,0,0,1,5,3,4,7,7.8,0,0,8,97,84,29,84,100,91,105,29,85,104,85,32,24,59,31,36,36,99,56,84,61,14,4,22,85,23,96,7,1,94,1
1643633,"Graham Ike","Graham",1710612744,"GWG",23,3,2,1,0.667,19.5,3.3,6.3,0.526,0,0.3,0,1.3,2,0.667,2.7,3,5.7,1.7,0.3,0.7,1.3,0,2,3.3,9,6,24,0,0,20.3,1,3,29,35,60,45,54,28,85,101,85,27,24,49,6,36,19,51,100,51,12,73,34,20,49,25,30,7,1,38,1
1630635,"Haowen Guo","Haowen",1610612758,"SAC",26,2,2,0,1,7.7,0.5,1.5,0.333,0,1,0,0.5,1.5,0.333,0,0,0,1.5,0.5,0,0,0,2,2,2,-11.5,3.8,0,0,3.5,41,3,83,1,107,108,110,83,85,84,85,58,35,75,96,108,110,52,96,84,61,73,34,42,104,111,112,7,1,113,1
1643725,"Harry Wessels","Harry",1610612759,"SAS",23,1,0,1,0,5.9,2,3,0.667,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,4,-8,4.2,0,0,5,97,84,29,84,113,62,95,10,85,104,85,84,96,84,31,108,100,99,56,84,61,73,106,102,85,95,110,7,1,106,1
1642508,"Hason Ward","Hason",1810612744,"GWB",25,3,0,3,0,14.1,2,5,0.4,0,0.3,0,0.3,0.7,0.5,0.3,2,2.3,0.3,2,0.7,1.3,0.3,2,1.3,4.7,-7.7,12,0,0,11.3,1,84,1,84,93,62,68,67,85,101,85,74,68,59,87,62,72,94,24,51,12,55,34,61,80,94,83,7,1,83,1
1642282,"Hunter Sallis","Hunter",1610612751,"BKN",23,2,1,1,0.5,22.1,3.5,8,0.438,1.5,3,0.5,1.5,1.5,1,0.5,4.5,5,3,2.5,0.5,1,0,3,3,11.5,4,24,0,0,24,41,40,29,50,37,41,37,56,26,41,15,22,35,1,68,16,24,17,15,58,14,73,16,22,31,36,29,7,1,23,1
1631253,"Hyunjung Lee","Hyunjung",1610612759,"SAS",25,3,0,3,0,17.4,2.3,6.7,0.35,1,4.7,0.214,1,1,1,1,3,4,2,1,0.3,0,0.7,1,1,7.7,-1.3,15.5,0,0,15.3,1,84,1,84,75,58,52,81,32,18,71,32,53,1,31,36,36,34,56,70,61,30,84,67,53,66,65,7,1,60,1
27894,"Ian Schieffelin","Ian",1610612748,"MIA",23,1,1,0,1,21.4,4,9,0.444,1,4,0.25,2,2,1,3,5,8,0,0,1,2,1,2,2,11,0,29.6,0,0,26,97,40,83,1,45,26,26,52,32,25,62,16,24,1,4,9,4,99,106,30,5,14,34,42,33,59,10,7,1,14,1
1642945,"Igor Milicic Jr.","Igor",1610612759,"SAS",23,2,0,2,0,11.2,1.5,4.5,0.333,0.5,2,0.25,0,0,0,0.5,2.5,3,1,1,0,0,0.5,1.5,0.5,3.5,-11.5,7.6,0,0,8,41,84,19,84,101,79,74,83,64,62,62,84,96,84,68,50,60,65,56,84,61,37,71,94,91,111,99,7,1,94,1
1641815,"Isaiah Stevens","Isaiah",1610612758,"SAC",25,2,2,0,1,20.8,3,5.5,0.545,2,2.5,0.8,3.5,3.5,1,0,1,1,2.5,2,0.5,0,1,2,4,13.5,0.5,18,0,0,20,41,3,83,1,49,46,62,27,13,55,5,1,9,1,96,85,100,29,24,58,61,14,34,11,16,54,52,7,1,39,1
1643727,"J'Vonne Hadley","J'Vonne",1610612748,"MIA",24,3,2,1,0.667,20.3,1.7,3.3,0.5,0.3,1,0.333,0.7,0.7,1,2.3,4,6.3,2,1,1.3,0.7,0.7,1.7,1,5,-2.7,20.6,0,0,17.7,1,3,29,35,54,75,93,29,82,84,43,51,68,1,9,20,13,34,56,26,26,30,62,67,74,74,41,7,1,51,1
1643551,"Ja'Kobi Gillespie","Ja'Kobi",1610612759,"SAS",22,3,0,3,0,27,4.7,14.3,0.326,2.7,7,0.381,0.3,0.7,0.5,1.3,1,2.3,6,1.7,1.7,0.3,1,2,1.7,12.7,-11.7,28.8,0,0,27.7,1,84,1,84,9,19,3,90,7,7,41,74,68,59,25,85,72,1,36,14,49,14,34,54,22,114,12,7,1,11,1
1643733,"Jacari White","Jacari",1610612747,"LAL",23,1,1,0,1,10.8,2,3,0.667,1,2,0.5,0,0,0,0,2,2,0,2,0,0,0,0,0,5,5,5.4,0,0,8,97,40,83,1,102,62,95,10,32,62,15,84,96,84,96,62,78,99,24,84,61,73,106,102,74,30,104,7,1,94,1
1643147,"Jack Clark","Jack",1710612744,"GWG",26,3,2,1,0.667,13.9,1.3,2.7,0.5,1,1.7,0.6,0.3,0.7,0.5,0.3,2,2.3,0.3,0.7,0,0.7,0,0,1,4,6.3,8.6,0,0,9,1,3,29,35,94,87,103,29,32,74,9,74,68,59,87,62,72,94,87,84,26,73,106,67,85,24,94,7,1,92,1
1642946,"Jacksen Moni","Jacksen",1810612744,"GWB",23,3,0,3,0,19.5,2,5.3,0.375,0.7,3,0.222,2,3.3,0.6,1,3.3,4.3,0,0.7,0.7,0.3,1,1.7,4.3,8,0.7,15.5,0,0,15,1,84,1,84,59,62,67,72,51,41,69,16,11,58,31,32,35,99,87,51,49,14,62,8,51,53,64,7,1,61,1
1642443,"Jahmir Young","Jahmir",1610612748,"MIA",25,2,1,1,0.5,26.7,6.5,13,0.5,2.5,6.5,0.385,1,1.5,0.667,1,3,4,3,3.5,2,0,1,1,2,17.5,1,29.3,0,0,31,41,40,29,50,12,3,5,29,8,9,38,32,35,49,31,36,36,17,3,5,61,14,84,42,4,51,11,7,1,7,1
1642481,"Jamarion Sharp","Jamarion",1610612758,"SAC",24,2,2,0,1,10.8,1.5,1.5,1,0,0,0,0.5,1,0.5,1,1,2,0,0,0,1,0,2.5,1,3.5,4,8.9,0,0,7.5,41,3,83,1,103,79,110,1,85,104,85,58,53,59,31,85,78,99,106,84,14,73,27,67,91,36,92,7,1,101,1
1643070,"Jayden Nunn","Jayden",1610612759,"SAS",23,3,0,3,0,15,1.7,4.7,0.357,1,2.3,0.429,0.7,1,0.667,1,0.3,1.3,2,1.3,1.7,0.3,0.3,2,2.3,5.7,0.3,14.9,0,0,14,1,84,1,84,87,75,73,80,32,58,29,51,53,49,31,106,98,34,54,14,49,55,34,38,70,57,68,7,1,69,1
1642399,"Jesse Edwards","Jesse",1610612749,"MIL",26,2,1,1,0.5,12.6,3,4.5,0.667,1,1,1,1,2,0.5,1.5,1,2.5,0,1,0.5,2,1,0,2.5,8.5,2.5,18,0,0,17,41,40,29,50,98,46,74,10,32,84,1,32,24,59,20,85,69,99,56,58,5,14,106,30,50,45,51,7,1,53,1
1631219,"John Butler Jr.","John",1610612749,"MIL",23,3,1,2,0.333,19.1,1.3,4.3,0.308,0.7,3.3,0.2,1,1.3,0.75,0.7,1.3,2,0.3,0.7,1,2,0,2.7,3,5,-3.3,16.2,0,0,14,1,40,19,79,61,87,80,92,51,37,72,32,47,40,59,81,78,94,87,30,5,73,23,22,74,78,60,7,1,69,1
1642578,"John Ukomadu","John",1610612751,"BKN",24,2,1,1,0.5,20,1.5,5,0.3,0.5,1.5,0.333,0.5,0.5,1,1,2,3,0,3,0.5,1.5,0.5,3.5,1,4.5,-2.5,11.1,0,0,12,41,40,29,50,58,79,68,95,64,77,43,58,75,1,31,62,60,99,6,58,9,37,10,67,82,71,85,7,1,80,1
1631399,"Jon Elmore","Jon",1610612747,"LAL",30,2,1,1,0.5,17.5,0.5,3.5,0.143,0.5,3,0.167,0.5,0.5,1,0,0.5,0.5,4.5,1,1.5,0,0,0,1.5,2.5,-3.5,13.4,0,0,11,41,40,29,50,72,108,90,110,64,41,77,58,75,1,96,103,109,6,56,17,61,73,106,57,99,81,75,7,1,85,1
1642367,"Jonathan Mogbo","Jonathan",1610612758,"SAC",24,2,2,0,1,26.7,3.5,5.5,0.636,0,0.5,0,0,0.5,0,1.5,3,4.5,1.5,1,1,3,1,3.5,1,7,-11.5,25.7,0,0,21,41,3,83,1,13,41,62,16,85,96,85,84,75,84,20,36,30,52,56,30,1,14,10,67,56,111,19,7,1,36,1
27926,"KJ Adams","KJ",1710612744,"GWG",24,3,2,1,0.667,6.6,1,1.3,0.75,0,0,0,0.3,0.3,1,0.3,0.3,0.7,0,0.7,0,0.3,0.3,1,0.3,2.3,0.3,3.5,0,0,3.7,1,3,29,35,110,91,112,6,85,104,85,74,89,1,87,106,108,99,87,84,49,55,84,100,102,57,113,7,1,112,1
1642880,"Kam Jones","Kam",1610612749,"MIL",24,1,0,1,0,18,6,12,0.5,1,4,0.25,1,1,1,1,1,2,3,5,0,0,0,1,2,14,6,15.9,0,0,20,97,84,29,84,69,4,8,29,32,25,62,32,53,1,31,85,78,17,1,84,61,73,84,42,12,25,61,7,1,39,1
1631112,"Kendall Brown","Kendall",1610612748,"MIA",23,2,2,0,1,14.2,1,4.5,0.222,1,2,0.5,0,0,0,0.5,1,1.5,1.5,1.5,0.5,0,0.5,1,0,3,3,7.1,0,0,8,41,3,83,1,91,91,74,102,32,62,15,84,96,84,68,85,94,52,44,58,61,37,84,102,94,40,100,7,1,94,1
27924,"Kevin Miller Jr.","Kevin",1610612749,"MIL",23,2,1,1,0.5,17.4,1.5,9,0.167,0,1,0,0,0.5,0,0.5,4,4.5,3,1.5,1.5,0.5,1,1.5,1,3,1.5,17.4,0,0,14.5,41,40,29,50,74,79,26,107,85,84,85,84,75,84,68,20,30,17,44,17,35,14,71,67,94,48,54,7,1,67,1
1643545,"Keyshawn Hall","Keyshawn",1610612748,"MIA",23,2,1,1,0.5,15.4,2,4.5,0.444,0,0.5,0,0.5,1.5,0.333,1,2.5,3.5,0.5,2.5,0.5,0,1.5,2,2.5,5,3.5,9,0,0,10,41,40,29,50,82,62,74,52,85,96,85,58,35,75,31,50,51,88,15,58,61,7,34,30,74,39,91,7,1,89,1
1630184,"Kira Lewis Jr.","Kira",1610612749,"MIL",25,3,1,2,0.333,21.5,3.7,8,0.458,2,4.3,0.462,0.3,0.3,1,0.3,3.3,3.7,3,1,0.7,0,1,2,1.3,10,-7,19.9,0,0,20,1,40,19,79,44,37,37,49,13,21,26,74,89,1,87,32,46,17,56,51,61,14,34,61,41,93,42,7,1,39,1
1643225,"Kobe Stewart","Kobe",1610612749,"MIL",23,3,1,2,0.333,15.4,2.3,3.3,0.7,1,1.7,0.6,0.7,0.7,1,1.3,2,3.3,1,0.3,0.3,0,0,1,1.3,6.3,-2.3,12.5,0,0,12.3,1,40,19,79,83,58,93,9,32,74,9,51,68,1,25,62,56,65,100,70,61,73,84,61,65,70,81,7,1,79,1
27923,"Kuany Kuany","Kuany",1610612749,"MIL",26,1,0,1,0,15,1,3,0.333,0,0,0,0,1,0,1,1,2,0,1,2,0,0,1,2,2,-11,9.4,0,0,8,97,84,29,84,86,91,95,83,85,104,85,84,53,84,31,85,78,99,56,5,61,73,84,42,104,108,89,7,1,94,1
1643018,"LJ Cryer","LJ",1710612744,"GWG",24,2,2,0,1,20.1,4,8.5,0.471,2.5,6,0.417,0.5,0.5,1,0,1,1,3.5,1.5,0.5,0,0.5,2,0,11,12,17.5,0,0,19,41,3,83,1,56,26,32,46,8,10,31,58,75,1,96,85,100,14,44,58,61,37,34,102,33,9,53,7,1,46,1
1642950,"Lachlan Olbrich","Lachlan",1710612744,"GWG",22,3,2,1,0.667,18.7,5.3,7,0.762,0.7,0.7,1,1,3,0.333,2,3,5,3,1,0.3,0.3,0,3.3,4.3,13.3,8.3,24.8,0,0,23.3,1,3,29,35,64,8,49,5,51,95,1,32,12,75,12,36,24,17,56,70,49,73,15,8,18,20,23,7,1,25,1
1643650,"Lajae Jones","Lajae",1710612744,"GWG",22,3,2,1,0.667,18.6,1.3,6,0.222,0.3,2.3,0.143,0.3,1,0.333,1,2.7,3.7,2,0.3,0.3,0.3,0.3,1.3,2.3,3.7,7.7,12.7,0,0,11,1,3,29,35,66,87,56,102,82,58,81,74,53,75,31,47,46,34,100,70,49,55,81,38,90,21,79,7,1,85,1
1643210,"Luke Goode","Luke",1610612747,"LAL",23,2,2,0,1,17.5,2,4,0.5,2,3.5,0.571,0,0,0,1,0.5,1.5,1,0,0,0,0,2.5,0.5,6,10.5,9.3,0,0,10.5,41,3,83,1,71,62,82,29,13,33,12,84,96,84,31,103,94,65,106,84,61,73,27,94,67,12,90,7,1,88,1
